"Status_Checking_Acc","Duration_in_Months","Credit_History","Savings_Acc","Purposre_Credit_Taken","Age","Property","Default_On_Payment","Duration_Monthwise","Duration_Dummy","Account_Status","Cedit_History_Dummy","Purpose_for_Credit","Savings_Acc_Dummy","Property_Dummy","Default_On_Payment1","predicted"
"A14","24","A32","A65","A41",48,"A124",0,"20to40",2,4,2,1,4,4,"0",0.135212298151223
"A11","12","A32","A61","A40",29,"A122",0,"lessthan20",1,1,2,0,0,2,"0",0.510748656587622
"A12","12","A32","A61","A43",22,"A123",0,"lessthan20",1,2,2,3,0,3,"0",0.447618973134124
"A12","24","A34","A61","A49",31,"A121",1,"20to40",2,2,4,9,0,1,"1",0.233409713749901
"A12","30","A32","A62","A42",21,"A123",1,"20to40",2,2,2,2,1,3,"1",0.511688148675583
"A14","12","A32","A61","A43",38,"A123",0,"lessthan20",1,4,2,3,0,3,"0",0.17131875614664
"A11","24","A32","A61","A40",27,"A122",1,"20to40",2,1,2,0,0,2,"1",0.627714758612768
"A12","48","A32","A61","A43",28,"A121",1,"morethan40",3,2,2,3,0,1,"1",0.523856329420131
"A14","12","A32","A61","A46",41,"A123",1,"lessthan20",1,4,2,6,0,3,"1",0.161375202137853
"A13","10","A32","A62","A40",48,"A124",1,"lessthan20",1,3,2,0,1,4,"1",0.256502271159383
"A12","18","A32","A62","A49",34,"A123",0,"lessthan20",1,2,2,9,1,3,"0",0.342126915946975
"A12","12","A32","A65","A41",30,"A123",0,"lessthan20",1,2,2,1,4,3,"0",0.236044673892543
"A14","24","A34","A61","A41",41,"A123",0,"20to40",2,4,4,1,0,3,"0",0.133274842004756
"A14","24","A33","A61","A49",32,"A124",0,"20to40",2,4,3,9,0,4,"0",0.229513642414742
"A12","9","A31","A61","A41",74,"A124",1,"lessthan20",1,2,1,1,0,4,"1",0.434080854257566
"A12","12","A32","A61","A43",26,"A121",0,"lessthan20",1,2,2,3,0,1,"0",0.313754260346518
"A14","10","A32","A62","A41",32,"A121",0,"lessthan20",1,4,2,1,1,1,"0",0.0986284069304838
"A14","54","A30","A65","A41",39,"A122",0,"morethan40",3,4,0,1,4,2,"0",0.255119915219051
"A11","12","A33","A61","A40",43,"A121",0,"lessthan20",1,1,3,0,0,1,"0",0.31666454808807
"A14","6","A34","A64","A40",41,"A121",0,"lessthan20",1,4,4,0,3,1,"0",0.0295698648580486
"A12","6","A32","A61","A43",28,"A123",0,"lessthan20",1,2,2,3,0,3,"0",0.427754000903344
"A13","15","A32","A61","A46",40,"A123",0,"lessthan20",1,3,2,6,0,3,"0",0.257461701393414
"A14","15","A33","A64","A42",30,"A122",0,"lessthan20",1,4,3,2,3,2,"0",0.0606477447451293
"A14","12","A30","A61","A42",34,"A122",0,"lessthan20",1,4,0,2,0,2,"0",0.260718331269756
"A14","24","A32","A63","A43",26,"A123",0,"20to40",2,4,2,3,2,3,"0",0.197645357949187
"A11","15","A32","A61","A49",22,"A122",0,"lessthan20",1,1,2,9,0,2,"0",0.510774089772476
"A14","18","A34","A61","A40",36,"A121",0,"lessthan20",1,4,4,0,0,1,"0",0.0592108712905779
"A14","9","A34","A61","A40",30,"A121",0,"lessthan20",1,4,4,0,0,1,"0",0.063870939869242
"A11","30","A32","A61","A43",39,"A122",0,"20to40",2,1,2,3,0,2,"0",0.581666040856957
"A12","18","A32","A65","A46",61,"A124",0,"lessthan20",1,2,2,6,4,4,"0",0.200275097463868
"A14","6","A32","A61","A43",51,"A122",0,"lessthan20",1,4,2,3,0,2,"0",0.118107962255255
"A12","24","A32","A61","A43",22,"A122",1,"20to40",2,2,2,3,0,2,"1",0.495740991711812
"A14","27","A32","A65","A45",48,"A122",0,"20to40",2,4,2,5,4,2,"0",0.0819634765758628
"A12","9","A34","A64","A46",32,"A124",1,"lessthan20",1,2,4,6,3,4,"1",0.181815255825138
"A12","15","A30","A61","A40",26,"A121",1,"lessthan20",1,2,0,0,0,1,"1",0.494448152945366
"A12","36","A32","A61","A43",30,"A124",0,"20to40",2,2,2,3,0,4,"0",0.597207619034581
"A12","9","A32","A61","A42",30,"A122",1,"lessthan20",1,2,2,2,0,2,"1",0.361991087328441
"A14","6","A34","A61","A43",30,"A121",0,"lessthan20",1,4,4,3,0,1,"0",0.0620213798183923
"A12","12","A32","A62","A49",39,"A121",0,"lessthan20",1,2,2,9,1,1,"0",0.224503106123898
"A11","18","A34","A61","A40",36,"A124",0,"lessthan20",1,1,4,0,0,4,"0",0.434940240916824
"A12","12","A32","A61","A42",37,"A122",1,"lessthan20",1,2,2,2,0,2,"1",0.34053481395852
"A14","4","A34","A61","A43",42,"A121",0,"lessthan20",1,4,4,3,0,1,"0",0.0532671074863874
"A14","27","A34","A64","A42",32,"A121",0,"20to40",2,4,4,2,3,1,"0",0.0502930623750217
"A11","36","A31","A61","A42",31,"A123",1,"20to40",2,1,1,2,0,3,"1",0.744879901660466
"A14","9","A32","A61","A44",23,"A121",0,"lessthan20",1,4,2,4,0,1,"0",0.12971696622765
"A11","12","A32","A62","A43",20,"A122",1,"lessthan20",1,1,2,3,1,2,"1",0.478354360463003
"A14","12","A32","A61","A46",41,"A123",1,"lessthan20",1,4,2,6,0,3,"1",0.161375202137853
"A12","36","A32","A65","A40",37,"A124",1,"20to40",2,2,2,0,4,4,"1",0.366690346914328
"A14","12","A34","A64","A42",35,"A122",0,"lessthan20",1,4,4,2,3,2,"0",0.0402366655916309
"A11","6","A32","A61","A46",23,"A122",1,"lessthan20",1,1,2,6,0,2,"1",0.515247268994441
"A13","18","A32","A61","A42",34,"A121",1,"lessthan20",1,3,2,2,0,1,"1",0.18920569106728
"A14","10","A32","A65","A41",31,"A121",0,"lessthan20",1,4,2,1,4,1,"0",0.0543101735112801
"A14","30","A34","A65","A43",36,"A122",0,"20to40",2,4,4,3,4,2,"0",0.0491412995693841
"A11","36","A32","A61","A410",43,"A123",0,"20to40",2,1,2,10,0,3,"0",0.613461286006021
"A11","30","A32","A61","A43",39,"A122",0,"20to40",2,1,2,3,0,2,"0",0.581666040856957
"A14","48","A34","A63","A40",44,"A124",1,"morethan40",3,4,4,0,2,4,"1",0.163943007518405
"A11","12","A32","A61","A42",42,"A123",0,"lessthan20",1,1,2,2,0,3,"0",0.526586823037541
"A14","36","A32","A63","A40",36,"A122",0,"20to40",2,4,2,0,2,2,"0",0.146350581923044
"A12","24","A32","A63","A43",23,"A124",0,"20to40",2,2,2,3,2,4,"0",0.512320029046069
"A14","24","A32","A64","A41",28,"A123",0,"20to40",2,4,2,1,3,3,"0",0.164317946705796
"A14","36","A34","A61","A43",31,"A123",0,"20to40",2,4,4,3,0,3,"0",0.146956630426083
"A14","10","A32","A65","A48",40,"A122",0,"lessthan20",1,4,2,8,4,2,"0",0.0577468497959093
"A12","12","A32","A61","A40",30,"A122",0,"lessthan20",1,2,2,0,0,2,"0",0.366833215628878
"A11","9","A32","A61","A42",25,"A121",0,"lessthan20",1,1,2,2,0,1,"0",0.454291758804107
"A14","36","A32","A61","A46",37,"A124",1,"20to40",2,4,2,6,0,4,"1",0.29267198542731
"A11","18","A32","A61","A43",27,"A123",0,"lessthan20",1,1,2,3,0,3,"0",0.573906363846552
"A12","20","A33","A61","A410",29,"A123",0,"20to40",2,2,3,10,0,3,"0",0.428087261850922
"A11","12","A30","A61","A40",48,"A123",1,"lessthan20",1,1,0,0,0,3,"1",0.684749836143718
"A11","24","A32","A61","A43",32,"A122",1,"20to40",2,1,2,3,0,2,"1",0.604391138143452
"A14","6","A32","A61","A40",26,"A122",0,"lessthan20",1,4,2,0,0,2,"0",0.162090232636668
"A12","13","A34","A61","A43",23,"A121",0,"lessthan20",1,2,4,3,0,1,"0",0.18674183419862
"A12","12","A34","A61","A43",23,"A121",0,"lessthan20",1,2,4,3,0,1,"0",0.18674183419862
"A14","12","A32","A61","A40",27,"A121",0,"lessthan20",1,4,2,0,0,1,"0",0.128367786648384
"A14","24","A32","A65","A41",48,"A124",0,"20to40",2,4,2,1,4,4,"0",0.135212298151223
"A11","6","A34","A61","A40",39,"A124",0,"lessthan20",1,1,4,0,0,4,"0",0.425047782594171
"A14","12","A34","A62","A40",51,"A123",0,"lessthan20",1,4,4,0,1,3,"0",0.0648712724618515
"A11","6","A34","A61","A40",37,"A121",0,"lessthan20",1,1,4,0,0,1,"0",0.258659591537774
"A14","24","A34","A64","A40",37,"A121",0,"20to40",2,4,4,0,3,1,"0",0.0481241241911118
"A12","30","A33","A62","A49",41,"A122",0,"20to40",2,2,3,9,1,2,"0",0.285104764688309
"A14","11","A34","A61","A40",39,"A122",0,"lessthan20",1,4,4,0,0,2,"0",0.0726471692891962
"A11","24","A32","A61","A410",58,"A121",0,"20to40",2,1,2,10,0,1,"0",0.435747059114505
"A14","24","A34","A65","A46",33,"A123",0,"20to40",2,4,4,6,4,3,"0",0.0633042760562326
"A11","47","A32","A61","A40",35,"A121",0,"morethan40",3,1,2,0,0,1,"0",0.647496186261888
"A14","48","A31","A61","A49",27,"A121",0,"morethan40",3,4,1,9,0,1,"0",0.323007545948843
"A11","6","A34","A65","A40",44,"A121",0,"lessthan20",1,1,4,0,4,1,"0",0.116645057035794
"A14","18","A34","A64","A43",46,"A123",0,"lessthan20",1,4,4,3,3,3,"0",0.0443152069317475
"A14","6","A34","A62","A40",52,"A123",0,"lessthan20",1,4,4,0,1,3,"0",0.0640598650247403
"A14","14","A33","A61","A40",27,"A123",0,"lessthan20",1,4,3,0,0,3,"0",0.146604591184746
"A14","24","A33","A65","A40",54,"A123",0,"20to40",2,4,3,0,4,3,"0",0.0724469318749156
"A12","24","A33","A62","A43",23,"A122",0,"20to40",2,2,3,3,1,2,"0",0.351059325185135
"A12","30","A33","A62","A49",41,"A122",0,"20to40",2,2,3,9,1,2,"0",0.285104764688309
"A14","13","A32","A62","A43",64,"A121",0,"lessthan20",1,4,2,3,1,1,"0",0.0651314958815901
"A11","18","A32","A65","A41",51,"A122",1,"lessthan20",1,1,2,1,4,2,"1",0.242153560335258
"A14","24","A34","A61","A43",47,"A124",0,"20to40",2,4,4,3,0,4,"0",0.152557314859485
"A14","6","A32","A63","A42",32,"A123",0,"lessthan20",1,4,2,2,2,3,"0",0.127431267078848
"A12","48","A30","A63","A40",30,"A123",0,"morethan40",3,2,0,0,2,3,"0",0.712752007466164
"A14","12","A32","A62","A43",28,"A121",0,"lessthan20",1,4,2,3,1,1,"0",0.10159307888736
"A12","15","A33","A64","A45",61,"A122",1,"lessthan20",1,2,3,5,3,2,"1",0.115291040359433
"A11","12","A32","A61","A42",27,"A121",0,"lessthan20",1,1,2,2,0,1,"0",0.447629490386349
"A12","9","A32","A61","A42",29,"A123",1,"lessthan20",1,2,2,2,0,3,"1",0.427019544175051
"A14","6","A34","A64","A40",41,"A121",0,"lessthan20",1,4,4,0,3,1,"0",0.0295698648580486
"A13","30","A33","A61","A49",66,"A121",1,"20to40",2,3,3,9,0,1,"1",0.133437914747915
"A14","12","A32","A61","A43",28,"A121",0,"lessthan20",1,4,2,3,0,1,"0",0.123436599570619
"A14","18","A33","A61","A43",34,"A121",0,"lessthan20",1,4,3,3,0,1,"0",0.082751558928689
"A14","48","A34","A61","A46",31,"A124",0,"morethan40",3,4,4,6,0,4,"0",0.253835551579277
"A14","18","A32","A61","A45",23,"A121",1,"lessthan20",1,4,2,5,0,1,"1",0.128541477902
"A12","12","A32","A63","A43",26,"A123",0,"lessthan20",1,2,2,3,2,3,"0",0.331181754125288
"A13","24","A32","A62","A43",47,"A124",0,"20to40",2,3,2,3,1,4,"0",0.34759733814879
"A14","36","A32","A63","A43",39,"A123",0,"20to40",2,4,2,3,2,3,"0",0.171365487445604
"A11","21","A33","A61","A46",26,"A122",1,"20to40",2,1,3,6,0,2,"1",0.527131395986079
"A14","18","A32","A61","A49",34,"A123",0,"lessthan20",1,4,2,9,0,3,"0",0.170058704454626
"A14","30","A34","A61","A43",38,"A123",0,"20to40",2,4,4,3,0,3,"0",0.135538383182346
"A14","36","A30","A61","A45",27,"A123",0,"20to40",2,4,0,5,0,3,"0",0.433485157797931
"A14","15","A33","A61","A41",46,"A122",0,"lessthan20",1,4,3,1,0,2,"0",0.0922201921219738
"A12","36","A32","A62","A46",47,"A124",1,"20to40",2,2,2,6,1,4,"1",0.478612389731214
"A11","45","A30","A61","A49",29,"A123",1,"morethan40",3,1,0,9,0,3,"1",0.863217039121344
"A11","24","A31","A63","A42",22,"A121",0,"20to40",2,1,1,2,2,1,"0",0.558562504950945
"A14","15","A34","A62","A46",31,"A123",0,"lessthan20",1,4,4,6,1,3,"0",0.0785716363951904
"A12","26","A32","A61","A41",30,"A123",0,"20to40",2,2,2,1,0,3,"0",0.538795112899649
"A11","21","A32","A61","A43",25,"A121",1,"20to40",2,1,2,3,0,1,"1",0.564321134381337
"A11","13","A34","A61","A49",28,"A122",0,"lessthan20",1,1,4,9,0,2,"0",0.317197672190283
"A13","12","A33","A61","A40",36,"A123",0,"lessthan20",1,3,3,0,0,3,"0",0.212956147076474
"A12","30","A32","A65","A43",25,"A123",0,"20to40",2,2,2,3,4,3,"0",0.337242355710133
"A11","24","A32","A61","A43",35,"A121",1,"20to40",2,1,2,3,0,1,"1",0.53100427022318
"A14","12","A32","A63","A40",26,"A122",1,"lessthan20",1,4,2,0,2,2,"1",0.110908966391175
"A14","9","A32","A61","A43",22,"A123",1,"lessthan20",1,4,2,3,0,3,"1",0.20407083338933
"A14","18","A32","A61","A43",26,"A121",0,"lessthan20",1,4,2,3,0,1,"0",0.126377704920025
"A14","24","A32","A65","A42",31,"A123",0,"20to40",2,4,2,2,4,3,"0",0.130490727269662
"A14","12","A32","A61","A43",30,"A121",0,"lessthan20",1,4,2,3,0,1,"0",0.120554495451453
"A12","12","A32","A61","A40",46,"A121",1,"lessthan20",1,2,2,0,0,1,"1",0.264959251086248
"A12","18","A33","A65","A40",43,"A123",0,"lessthan20",1,2,3,0,4,3,"0",0.154012804301566
"A14","18","A32","A61","A45",23,"A121",1,"lessthan20",1,4,2,5,0,1,"1",0.128541477902
"A11","12","A32","A61","A42",24,"A122",0,"lessthan20",1,1,2,2,0,2,"0",0.522326641464901
"A12","9","A32","A61","A43",27,"A123",0,"lessthan20",1,2,2,3,0,3,"0",0.431050472870803
"A11","8","A34","A61","A40",47,"A121",0,"lessthan20",1,1,4,0,0,1,"0",0.233708383577164
"A14","15","A34","A65","A42",63,"A122",0,"lessthan20",1,4,4,2,4,2,"0",0.0225769296840618
"A13","12","A32","A61","A43",23,"A121",0,"lessthan20",1,3,2,3,0,1,"0",0.211211722993315
"A14","18","A32","A61","A43",22,"A121",1,"lessthan20",1,4,2,3,0,1,"1",0.132439836519317
"A14","6","A32","A61","A43",29,"A121",0,"lessthan20",1,4,2,3,0,1,"0",0.121988218671545
"A11","6","A32","A61","A46",23,"A122",1,"lessthan20",1,1,2,6,0,2,"1",0.515247268994441
"A12","12","A32","A61","A40",46,"A121",1,"lessthan20",1,2,2,0,0,1,"1",0.264959251086248
"A11","36","A32","A61","A42",37,"A122",0,"20to40",2,1,2,2,0,2,"0",0.590728503001459
"A12","9","A32","A65","A40",33,"A121",0,"lessthan20",1,2,2,0,4,1,"0",0.151496584620839
"A12","48","A30","A61","A49",25,"A123",1,"morethan40",3,2,0,9,0,3,"1",0.789300424258314
"A11","12","A32","A65","A42",49,"A122",0,"lessthan20",1,1,2,2,4,2,"0",0.245186154806263
"A12","18","A32","A64","A49",35,"A122",0,"lessthan20",1,2,2,9,3,2,"0",0.203384517720986
"A14","24","A34","A61","A410",27,"A124",0,"20to40",2,4,4,10,0,4,"0",0.179642591177281
"A14","24","A32","A65","A43",25,"A123",0,"20to40",2,4,2,3,4,3,"0",0.138673083558862
"A12","18","A32","A61","A40",28,"A121",0,"lessthan20",1,2,2,0,0,1,"0",0.314713365734181
"A13","12","A31","A64","A43",42,"A121",0,"lessthan20",1,3,1,3,3,1,"0",0.133908266876659
"A12","60","A33","A65","A43",27,"A121",0,"morethan40",3,2,3,3,4,1,"0",0.243600067728848
"A12","24","A32","A65","A41",36,"A124",0,"20to40",2,2,2,1,4,4,"0",0.367387571821627
"A11","18","A34","A61","A42",24,"A121",1,"lessthan20",1,1,4,2,0,1,"1",0.289266532678962
"A14","15","A34","A61","A43",35,"A124",0,"lessthan20",1,4,4,3,0,4,"0",0.118600654654351
"A11","11","A34","A61","A40",36,"A121",0,"lessthan20",1,1,4,0,0,1,"0",0.261247857533339
"A14","9","A32","A65","A46",64,"A121",0,"lessthan20",1,4,2,6,4,1,"0",0.0337821839568201
"A11","24","A32","A61","A42",22,"A124",0,"20to40",2,1,2,2,0,4,"0",0.747873633028797
"A14","6","A34","A64","A40",41,"A121",0,"lessthan20",1,4,4,0,3,1,"0",0.0295698648580486
"A13","18","A32","A61","A43",37,"A121",1,"lessthan20",1,3,2,3,0,1,"1",0.181533063285506
"A12","18","A32","A62","A40",30,"A123",0,"lessthan20",1,2,2,0,1,3,"0",0.376146650949145
"A12","12","A34","A61","A40",49,"A121",0,"lessthan20",1,2,4,0,0,1,"0",0.143100841287158
"A13","12","A34","A63","A40",28,"A121",1,"lessthan20",1,3,4,0,2,1,"1",0.0743756750694065
"A14","12","A34","A65","A42",49,"A122",0,"lessthan20",1,4,4,2,4,2,"0",0.0271294097815468
"A12","6","A32","A61","A45",22,"A122",0,"lessthan20",1,2,2,5,0,2,"0",0.379785570715878
"A14","48","A34","A65","A41",38,"A123",0,"morethan40",3,4,4,1,4,3,"0",0.0947563481246745
"A14","15","A34","A61","A43",31,"A122",0,"lessthan20",1,4,4,3,0,2,"0",0.0779562079157359
"A12","45","A32","A62","A43",21,"A122",1,"morethan40",3,2,2,3,1,2,"1",0.557141104072517
"A14","15","A34","A65","A40",59,"A123",0,"lessthan20",1,4,4,0,4,3,"0",0.0312492615588536
"A12","48","A31","A62","A49",30,"A123",0,"morethan40",3,2,1,9,1,3,"0",0.661401810639408
"A13","10","A34","A65","A43",27,"A122",0,"lessthan20",1,3,4,3,4,2,"0",0.0618777013606063
"A11","48","A34","A61","A41",58,"A124",1,"morethan40",3,1,4,1,0,4,"1",0.583428635362702
"A14","18","A34","A64","A43",46,"A123",0,"lessthan20",1,4,4,3,3,3,"0",0.0443152069317475
"A14","24","A32","A64","A41",28,"A123",0,"20to40",2,4,2,1,3,3,"0",0.164317946705796
"A11","24","A32","A61","A42",24,"A122",0,"20to40",2,1,2,2,0,2,"0",0.632250094101507
"A14","18","A34","A61","A43",24,"A123",0,"lessthan20",1,4,4,3,0,3,"0",0.107454531841158
"A14","12","A34","A63","A40",44,"A121",0,"lessthan20",1,4,4,0,2,1,"0",0.0351624897129325
"A14","36","A33","A61","A49",28,"A123",1,"20to40",2,4,3,9,0,3,"1",0.195210939974822
"A14","15","A34","A61","A43",35,"A124",0,"lessthan20",1,4,4,3,0,4,"0",0.118600654654351
"A12","30","A30","A62","A49",26,"A123",1,"20to40",2,2,0,9,1,3,"1",0.65370774309524
"A14","12","A34","A65","A46",61,"A123",0,"lessthan20",1,4,4,6,4,3,"0",0.0286470846169996
"A12","21","A34","A61","A49",27,"A122",0,"20to40",2,2,4,9,0,2,"0",0.293989966254174
"A12","24","A32","A62","A43",29,"A123",0,"20to40",2,2,2,3,1,3,"0",0.482176243133192
"A12","12","A32","A62","A49",39,"A121",0,"lessthan20",1,2,2,9,1,1,"0",0.224503106123898
"A14","9","A34","A65","A43",33,"A121",0,"lessthan20",1,4,4,3,4,1,"0",0.025728873815281
"A12","24","A32","A61","A40",26,"A122",0,"20to40",2,2,2,0,0,2,"0",0.490127788052757
"A11","6","A32","A61","A40",41,"A121",0,"lessthan20",1,1,2,0,0,1,"0",0.406680444891945
"A14","6","A32","A63","A45",23,"A121",0,"lessthan20",1,4,2,5,2,1,"0",0.0868554242809629
"A14","24","A32","A61","A43",28,"A123",0,"20to40",2,4,2,3,0,3,"0",0.271059828593029
"A11","60","A32","A61","A49",36,"A124",1,"morethan40",3,1,2,9,0,4,"1",0.782158545400765
"A14","12","A34","A65","A43",38,"A121",0,"lessthan20",1,4,4,3,4,1,"0",0.0240953361896996
"A11","12","A32","A63","A43",35,"A121",0,"lessthan20",1,1,2,3,2,1,"0",0.317112792795399
"A14","18","A32","A65","A40",68,"A123",1,"lessthan20",1,4,2,0,4,3,"1",0.0559330949228929
"A14","24","A32","A62","A40",33,"A121",0,"20to40",2,4,2,0,1,1,"0",0.146409577691089
"A12","24","A33","A62","A43",23,"A122",0,"20to40",2,2,3,3,1,2,"0",0.351059325185135
"A14","30","A34","A61","A43",26,"A123",0,"20to40",2,4,4,3,0,3,"0",0.155591545656755
"A11","6","A32","A61","A42",36,"A121",0,"lessthan20",1,1,2,2,0,1,"0",0.417914455490111
"A12","36","A33","A61","A40",54,"A122",0,"20to40",2,2,3,0,0,2,"0",0.314160474874796
"A12","12","A32","A65","A48",38,"A122",0,"lessthan20",1,2,2,8,4,2,"0",0.165957930714325
"A14","6","A30","A62","A40",35,"A124",0,"lessthan20",1,4,0,0,1,4,"0",0.323958417486895
"A14","11","A34","A62","A43",57,"A121",0,"lessthan20",1,4,4,3,1,1,"0",0.0356097426029231
"A12","24","A34","A61","A43",48,"A122",0,"20to40",2,2,4,3,0,2,"0",0.25050833016847
"A14","24","A32","A65","A42",31,"A123",0,"20to40",2,4,2,2,4,3,"0",0.130490727269662
"A14","6","A32","A63","A42",32,"A123",0,"lessthan20",1,4,2,2,2,3,"0",0.127431267078848
"A14","12","A34","A61","A42",42,"A122",0,"lessthan20",1,4,4,2,0,2,"0",0.0686260754922966
"A14","9","A32","A62","A42",22,"A122",0,"lessthan20",1,4,2,2,1,2,"0",0.138332055114573
"A14","24","A32","A63","A42",53,"A122",0,"20to40",2,4,2,2,2,2,"0",0.1178299354558
"A14","24","A32","A63","A42",32,"A124",0,"20to40",2,4,2,2,2,4,"0",0.229331161384346
"A13","6","A34","A61","A40",46,"A121",0,"lessthan20",1,3,4,0,0,1,"0",0.0890912301079453
"A12","10","A31","A61","A43",23,"A121",0,"lessthan20",1,2,1,3,0,1,"0",0.406673526564026
"A11","42","A32","A61","A43",34,"A123",1,"morethan40",3,1,2,3,0,3,"1",0.751879181028559
"A14","12","A32","A62","A43",35,"A124",0,"lessthan20",1,4,2,3,1,4,"0",0.183014369519714
"A14","21","A32","A65","A41",46,"A121",0,"20to40",2,4,2,1,4,1,"0",0.0687212861258794
"A11","36","A32","A61","A43",31,"A123",1,"20to40",2,1,2,3,0,3,"1",0.667412742585532
"A11","15","A34","A61","A42",25,"A122",0,"lessthan20",1,1,4,2,0,2,"0",0.34228084029674
"A12","10","A31","A61","A43",23,"A121",0,"lessthan20",1,2,1,3,0,1,"0",0.406673526564026
"A14","6","A32","A61","A42",21,"A122",0,"lessthan20",1,4,2,2,0,2,"0",0.168486416200037
"A11","21","A32","A65","A40",24,"A121",0,"20to40",2,1,2,0,4,1,"0",0.360329585026806
"A11","12","A32","A61","A40",36,"A123",1,"lessthan20",1,1,2,0,0,3,"1",0.551832810530481
"A11","24","A30","A61","A42",23,"A124",1,"20to40",2,1,0,2,0,4,"1",0.858502522647839
"A14","12","A32","A63","A42",29,"A123",1,"lessthan20",1,4,2,2,2,3,"1",0.13198716769262
"A14","9","A32","A61","A49",27,"A123",0,"lessthan20",1,4,2,9,0,3,"0",0.183766862995166
"A14","24","A32","A62","A41",23,"A123",0,"20to40",2,4,2,1,1,3,"0",0.245929398256993
"A14","18","A34","A61","A40",31,"A122",1,"lessthan20",1,4,4,0,0,2,"1",0.0802403144717069
"A14","24","A32","A61","A43",38,"A123",0,"20to40",2,4,2,3,0,3,"0",0.245308261090873
"A12","30","A34","A61","A42",49,"A122",1,"20to40",2,2,4,2,0,2,"1",0.24994527954265
"A11","6","A34","A61","A42",36,"A124",0,"lessthan20",1,1,4,2,0,4,"0",0.429809376290542
"A14","18","A34","A61","A40",36,"A121",0,"lessthan20",1,4,4,0,0,1,"0",0.0592108712905779
"A12","13","A32","A61","A43",23,"A122",0,"lessthan20",1,2,2,3,0,2,"0",0.381542424573276
"A11","12","A32","A61","A40",33,"A121",1,"lessthan20",1,1,2,0,0,1,"1",0.432889399146099
"A11","15","A30","A61","A40",33,"A123",1,"lessthan20",1,1,0,0,0,3,"1",0.726611791152464
"A14","36","A32","A61","A46",37,"A124",1,"20to40",2,4,2,6,0,4,"1",0.29267198542731
"A11","24","A32","A61","A42",28,"A122",0,"20to40",2,1,2,2,0,2,"0",0.619650553618687
"A11","15","A32","A61","A49",22,"A122",0,"lessthan20",1,1,2,9,0,2,"0",0.510774089772476
"A13","30","A34","A65","A43",49,"A122",0,"20to40",2,3,4,3,4,2,"0",0.0716113983115925
"A14","12","A34","A61","A46",49,"A121",0,"lessthan20",1,4,4,6,0,1,"0",0.0472798837868118
"A11","12","A34","A61","A40",35,"A122",1,"lessthan20",1,1,4,0,0,2,"1",0.317175628775767
"A11","6","A34","A61","A40",39,"A124",0,"lessthan20",1,1,4,0,0,4,"0",0.425047782594171
"A12","12","A32","A61","A43",26,"A121",0,"lessthan20",1,2,2,3,0,1,"0",0.313754260346518
"A13","9","A32","A61","A43",28,"A121",1,"lessthan20",1,3,2,3,0,1,"1",0.200221956412803
"A12","18","A32","A65","A42",27,"A121",1,"lessthan20",1,2,2,2,4,1,"1",0.159347352988312
"A12","36","A32","A61","A43",24,"A123",0,"20to40",2,2,2,3,0,3,"0",0.553620981866217
"A14","12","A34","A65","A46",61,"A123",0,"lessthan20",1,4,4,6,4,3,"0",0.0286470846169996
"A14","15","A32","A65","A43",35,"A123",0,"lessthan20",1,4,2,3,4,3,"0",0.0821556300169316
"A12","60","A32","A61","A40",27,"A124",1,"morethan40",3,2,2,0,0,4,"1",0.714650962709854
"A11","24","A30","A61","A42",23,"A124",1,"20to40",2,1,0,2,0,4,"1",0.858502522647839
"A14","4","A34","A61","A40",42,"A121",0,"lessthan20",1,4,4,0,0,1,"0",0.0548708754943413
"A14","15","A34","A61","A43",31,"A122",0,"lessthan20",1,4,4,3,0,2,"0",0.0779562079157359
"A11","24","A31","A61","A42",55,"A122",1,"20to40",2,1,1,2,0,2,"1",0.619949045309801
"A11","36","A32","A61","A43",31,"A123",1,"20to40",2,1,2,3,0,3,"1",0.667412742585532
"A12","48","A32","A61","A43",22,"A121",0,"morethan40",3,2,2,3,0,1,"0",0.543942047275368
"A11","48","A32","A61","A49",24,"A122",1,"morethan40",3,1,2,9,0,2,"1",0.715291962931153
"A12","12","A30","A61","A42",25,"A122",1,"lessthan20",1,2,0,2,0,2,"1",0.557148288084491
"A11","6","A34","A64","A40",39,"A121",0,"lessthan20",1,1,4,0,3,1,"0",0.149572959854461
"A14","24","A32","A65","A43",25,"A123",0,"20to40",2,4,2,3,4,3,"0",0.138673083558862
"A12","18","A34","A61","A40",36,"A123",1,"lessthan20",1,2,4,0,0,3,"1",0.250423820883725
"A12","36","A33","A61","A40",57,"A124",1,"20to40",2,2,3,0,0,4,"1",0.42492472712286
